date,region,language,keyword,impressions,clicks,page_load_time_sec,conversions,revenue_usd
2026-01-30,APAC,ZH,耐磨网球鞋,9343,144,2.38,1,80.65
2026-01-24,US,EN,affordable athletic footwear,15767,1022,3.33,11,802.71
2026-04-06,US,EN,affordable athletic footwear,14746,747,0.62,24,2178.22
2026-06-07,US,EN,running shoes online,9594,439,7.89,3,221.43
2026-05-01,APAC,EN,跑步鞋推荐2026,4092,142,1.69,1,79.07
2026-06-03,APAC,EN,cross-border sports sneakers,10278,423,4.54,2,224.37
2026-04-12,US,EN,affordable athletic footwear,13824,796,0.59,29,2721.39
2026-03-23,US,EN,affordable athletic footwear,6339,386,1.07,9,937.08
2026-04-15,APAC,ZH,跑步鞋推荐2026,3504,74,2.9,0,0.0
2026-02-23,APAC,ZH,耐磨网球鞋,18081,890,2.62,6,539.75
2026-04-23,US,EN,best marathon sneakers,16968,771,1.97,18,1267.57
2026-05-04,APAC,ZH,東京 マラソン 靴,6891,271,5.69,1,72.89
2026-03-17,APAC,ZH,cross-border sports sneakers,15813,642,5.08,3,327.47
2026-01-21,APAC,ZH,耐磨网球鞋,15795,399,3.71,2,137.91
2026-05-31,US,EN,affordable athletic footwear,2274,87,1.66,2,194.0
2026-05-06,APAC,JP,ランニングシューズ 評価,14345,277,8.46,0,0.0
2026-01-28,US,EN,buy gym shoes,4891,327,0.9,9,568.83
2026-05-04,US,EN,best marathon sneakers,2525,140,0.72,6,485.72
2026-03-22,APAC,ZH,東京 マラソン 靴,2247,44,6.34,0,0.0
2026-03-20,APAC,JP,ランニングシューズ 評価,12200,586,1.64,6,561.11
2026-01-23,APAC,JP,ランニングシューズ 評価,11635,358,2.59,3,200.62
2026-02-22,US,EN,best marathon sneakers,10057,430,3.11,5,511.86
2026-06-11,US,EN,discount sports shoes,5599,356,1.67,8,509.6
2026-03-09,APAC,JP,東京 マラソン 靴,1952,52,3.45,0,0.0
2026-04-15,APAC,ZH,耐磨网球鞋,701,15,3.88,0,0.0
2026-01-12,US,EN,discount sports shoes,17786,444,1.93,7,514.73
2026-05-10,APAC,EN,ランニングシューズ 評価,8110,303,15.46,0,0.0
2026-01-25,APAC,ZH,跑步鞋推荐2026,14503,370,13.44,0,0.0
2026-03-29,US,EN,running shoes online,13009,842,1.44,22,2269.09
2026-04-05,APAC,ZH,耐磨网球鞋,10969,170,13.78,0,0.0
2026-05-05,US,EN,best marathon sneakers,4156,259,0.96,7,757.54
2026-06-21,APAC,JP,耐磨网球鞋,16234,274,7.24,0,0.0
2026-06-11,US,EN,affordable athletic footwear,2814,140,2.25,2,225.57
2026-05-14,US,EN,discount sports shoes,17602,1186,1.83,20,1881.75
2026-04-05,APAC,JP,耐磨网球鞋,1766,85,14.49,0,0.0
2026-02-08,APAC,JP,跑步鞋推荐2026,4949,79,5.75,0,0.0
2026-05-07,US,EN,best marathon sneakers,5506,243,1.57,6,490.95
2026-06-27,US,EN,running shoes online,13769,1078,1.0,35,3293.07
2026-01-24,US,EN,best marathon sneakers,12307,534,2.03,11,782.47
2026-01-05,US,EN,best marathon sneakers,5520,184,2.66,3,255.0
2026-02-23,US,EN,running shoes online,5377,369,1.92,7,395.44
2026-02-23,US,EN,affordable athletic footwear,10278,546,0.91,18,1353.42
2026-01-10,US,EN,running shoes online,14283,626,1.03,18,1221.22
2026-03-23,APAC,EN,東京 マラソン 靴,9656,153,3.51,1,97.02
2026-03-16,US,EN,discount sports shoes,5414,378,1.74,5,479.97
2026-04-04,US,EN,buy gym shoes,14566,564,2.13,13,1410.03
2026-04-17,APAC,ZH,cross-border sports sneakers,10006,227,4.25,1,87.85
2026-03-10,APAC,ZH,ランニングシューズ 評価,16667,283,2.45,2,154.77
2026-01-06,US,EN,running shoes online,15952,1116,0.56,42,3178.13
2026-01-16,US,EN,buy gym shoes,976,70,1.37,1,88.87
2026-03-01,US,EN,affordable athletic footwear,6515,494,2.18,10,793.65
2026-05-22,US,EN,running shoes online,8191,194,2.59,2,186.22
2026-02-02,US,EN,running shoes online,14486,917,0.73,34,3218.16
2026-04-11,APAC,JP,ランニングシューズ 評価,15129,429,2.21,3,233.95
2026-06-17,APAC,EN,東京 マラソン 靴,6201,170,3.2,1,84.39
2026-02-09,APAC,ZH,ランニングシューズ 評価,13292,504,11.79,1,73.46
2026-01-09,APAC,ZH,跑步鞋推荐2026,2244,35,5.9,0,0.0
2026-04-01,US,EN,best marathon sneakers,857,50,0.86,1,93.68
2026-02-17,APAC,JP,跑步鞋推荐2026,5289,100,2.03,1,76.94
2026-01-10,US,EN,affordable athletic footwear,13943,962,2.4,19,1522.98
2026-01-06,US,EN,discount sports shoes,15677,466,0.62,12,1298.43
2026-03-03,US,EN,buy gym shoes,5453,265,0.73,10,899.17
2026-01-31,US,EN,buy gym shoes,19776,891,1.83,23,1759.89
2026-01-06,APAC,JP,cross-border sports sneakers,14743,397,7.29,1,95.62
2026-04-05,US,EN,affordable athletic footwear,13075,680,0.81,19,1365.86
2026-02-03,US,EN,discount sports shoes,19394,1546,1.03,32,3050.78
2026-04-03,US,EN,affordable athletic footwear,4101,139,1.12,4,396.73
2026-03-08,US,EN,discount sports shoes,16569,760,0.54,24,1404.77
2026-01-12,US,EN,discount sports shoes,9825,348,0.68,12,1021.17
2026-02-07,US,EN,best marathon sneakers,14013,305,0.77,11,1091.23
2026-05-15,US,EN,affordable athletic footwear,11783,285,1.09,6,609.35
2026-03-05,US,EN,buy gym shoes,7203,369,1.74,10,954.33
2026-04-29,APAC,EN,跑步鞋推荐2026,19398,474,3.55,2,168.62
2026-04-30,US,EN,best marathon sneakers,2821,89,4.96,0,0.0
2026-05-03,US,EN,buy gym shoes,4088,129,2.32,2,118.07
2026-03-18,US,EN,buy gym shoes,19781,1515,0.54,72,5284.42
2026-05-12,APAC,ZH,耐磨网球鞋,3050,86,6.56,0,0.0
2026-01-21,APAC,EN,耐磨网球鞋,5537,254,1.28,4,474.4
2026-03-19,US,EN,discount sports shoes,7489,230,2.51,4,475.56
2026-06-13,US,EN,affordable athletic footwear,6154,261,1.94,3,220.12
2026-05-15,APAC,EN,耐磨网球鞋,1165,53,3.71,0,0.0
2026-03-18,APAC,JP,ランニングシューズ 評価,12661,207,3.5,1,79.14
2026-06-12,US,EN,running shoes online,14974,1092,1.29,35,2832.19
2026-05-05,APAC,ZH,耐磨网球鞋,11508,480,11.64,0,0.0
2026-06-26,US,EN,buy gym shoes,14937,442,1.78,7,684.1
2026-04-07,APAC,ZH,耐磨网球鞋,16069,314,1.8,3,257.32
2026-05-01,APAC,JP,ランニングシューズ 評価,12840,483,2.04,3,224.95
2026-05-19,APAC,JP,跑步鞋推荐2026,15683,387,3.33,2,205.45
2026-04-13,US,EN,discount sports shoes,17621,758,3.85,9,682.95
2026-03-30,US,EN,best marathon sneakers,7203,414,1.5,7,504.65
2026-04-13,US,EN,buy gym shoes,3609,83,2.14,1,74.51
2026-01-24,US,EN,discount sports shoes,9825,449,2.14,8,598.35
2026-01-22,US,EN,affordable athletic footwear,922,29,1.89,0,0.0
2026-06-20,APAC,ZH,跑步鞋推荐2026,1630,52,6.58,0,0.0
2026-06-28,US,EN,buy gym shoes,16897,1302,0.51,62,4592.21
2026-06-26,US,EN,buy gym shoes,19150,496,1.4,15,1418.04
2026-05-02,US,EN,affordable athletic footwear,6026,245,2.57,4,294.55
2026-04-30,US,EN,buy gym shoes,6900,214,1.08,7,588.8
2026-01-22,APAC,ZH,cross-border sports sneakers,1069,43,8.31,0,0.0
2026-03-20,US,EN,running shoes online,2181,101,9.06,0,0.0
2026-01-18,US,EN,best marathon sneakers,9276,572,0.71,17,1018.62
2026-02-13,US,EN,affordable athletic footwear,5804,289,0.53,14,1085.64
2026-04-19,APAC,JP,cross-border sports sneakers,15630,451,1.89,3,250.72
2026-02-01,US,EN,buy gym shoes,7384,333,1.29,7,577.81
2026-02-25,US,EN,discount sports shoes,9373,285,0.8,10,988.72
2026-03-15,US,EN,running shoes online,14669,723,2.45,10,768.14
2026-01-09,APAC,EN,ランニングシューズ 評価,4466,178,12.71,0,0.0
2026-03-30,US,EN,buy gym shoes,9264,627,0.52,28,2145.01
2026-05-01,US,EN,buy gym shoes,10025,315,5.57,2,137.14
2026-05-12,APAC,JP,ランニングシューズ 評価,15794,727,8.55,2,144.76
2026-02-07,APAC,EN,cross-border sports sneakers,19574,929,9.51,2,146.05
2026-04-10,US,EN,discount sports shoes,10923,711,1.48,18,1675.96
2026-02-11,APAC,JP,cross-border sports sneakers,5270,214,1.7,3,298.77
2026-05-15,APAC,EN,耐磨网球鞋,2485,74,15.22,0,0.0
2026-06-19,US,EN,discount sports shoes,5059,291,4.15,3,266.89
2026-04-28,APAC,ZH,ランニングシューズ 評価,868,15,3.0,0,0.0
2026-03-01,US,EN,affordable athletic footwear,14614,299,1.27,5,525.78
2026-03-31,US,EN,best marathon sneakers,16115,906,1.57,24,2230.47
2026-05-28,US,EN,running shoes online,18936,663,4.19,7,643.5
2026-05-04,APAC,ZH,耐磨网球鞋,12361,312,17.36,0,0.0
2026-05-05,US,EN,discount sports shoes,15368,352,0.56,14,1155.27
2026-04-21,APAC,ZH,耐磨网球鞋,17578,690,7.26,2,152.53
2026-01-21,US,EN,affordable athletic footwear,15035,991,1.97,20,1372.4
2026-05-07,APAC,ZH,ランニングシューズ 評価,6234,258,3.79,1,68.1
2026-05-13,US,EN,buy gym shoes,12510,900,1.68,20,1162.33
2026-05-01,US,EN,running shoes online,8970,447,3.44,5,405.14
2026-01-30,APAC,JP,耐磨网球鞋,4951,106,12.34,0,0.0
2026-03-04,APAC,JP,cross-border sports sneakers,10515,253,11.7,0,0.0
2026-02-07,US,EN,buy gym shoes,1007,36,1.12,1,79.26
2026-06-13,APAC,EN,東京 マラソン 靴,17603,739,12.3,1,80.37
2026-02-07,APAC,ZH,cross-border sports sneakers,2952,114,7.75,0,0.0
2026-01-23,US,EN,running shoes online,19182,919,1.97,16,1488.91
2026-05-31,US,EN,affordable athletic footwear,7848,471,2.43,10,772.73
2026-02-27,US,EN,affordable athletic footwear,15498,350,1.8,8,787.96
2026-06-25,US,EN,running shoes online,2096,96,3.01,1,57.6
2026-05-14,APAC,ZH,ランニングシューズ 評価,1625,45,10.36,0,0.0
2026-04-17,APAC,JP,cross-border sports sneakers,10240,374,5.91,1,78.86
2026-06-23,US,EN,best marathon sneakers,1800,94,3.04,1,61.85
2026-03-28,APAC,JP,東京 マラソン 靴,15323,720,11.98,1,88.03
2026-05-23,US,EN,best marathon sneakers,15539,836,2.54,18,1744.31
2026-01-01,APAC,ZH,ランニングシューズ 評価,7562,353,10.21,1,95.48
2026-04-10,US,EN,buy gym shoes,19713,426,2.86,7,647.16
2026-04-02,APAC,ZH,cross-border sports sneakers,15890,283,2.28,2,149.28
2026-02-02,US,EN,buy gym shoes,2410,143,0.92,4,424.88
2026-04-20,APAC,ZH,cross-border sports sneakers,3875,128,4.07,0,0.0
2026-06-01,APAC,ZH,cross-border sports sneakers,15147,318,17.77,0,0.0
2026-03-11,APAC,EN,跑步鞋推荐2026,18203,739,2.8,7,539.36
2026-05-22,US,EN,discount sports shoes,15917,469,0.5,14,1291.5
2026-04-06,US,EN,running shoes online,16753,751,1.02,25,2125.0
2026-03-24,APAC,ZH,東京 マラソン 靴,5033,239,1.85,2,171.77
2026-03-25,US,EN,running shoes online,15469,1051,0.56,50,3766.26
2026-05-05,US,EN,running shoes online,19738,473,5.46,4,409.66
2026-03-25,APAC,EN,東京 マラソン 靴,19838,976,6.1,2,190.36
2026-06-15,APAC,ZH,ランニングシューズ 評価,7315,332,7.01,1,116.64
2026-05-19,APAC,ZH,耐磨网球鞋,1816,86,3.23,0,0.0
2026-06-09,APAC,ZH,cross-border sports sneakers,1140,34,7.91,0,0.0
2026-06-06,US,EN,running shoes online,12882,545,1.56,15,1194.16
2026-01-30,APAC,ZH,東京 マラソン 靴,8904,162,7.96,0,0.0
2026-06-06,APAC,JP,耐磨网球鞋,8395,138,1.4,1,61.86
2026-03-27,APAC,JP,耐磨网球鞋,8849,178,2.67,1,72.68
2026-05-19,APAC,EN,耐磨网球鞋,14192,475,2.2,3,262.1
2026-06-26,US,EN,affordable athletic footwear,10377,540,0.73,21,2302.67
2026-04-15,US,EN,best marathon sneakers,1040,61,5.11,0,0.0
2026-03-19,APAC,ZH,東京 マラソン 靴,7815,275,4.84,1,90.1
2026-05-02,US,EN,buy gym shoes,3493,245,1.05,8,606.07
2026-06-15,APAC,ZH,跑步鞋推荐2026,2779,111,8.41,0,0.0
2026-05-15,US,EN,best marathon sneakers,18661,1427,3.8,12,943.56
2026-04-04,US,EN,affordable athletic footwear,6652,204,3.22,2,176.79
2026-03-15,US,EN,affordable athletic footwear,17694,895,0.75,28,1740.0
2026-05-15,US,EN,best marathon sneakers,2273,119,1.73,3,272.21
2026-01-05,US,EN,affordable athletic footwear,13556,468,1.2,9,888.21
2026-02-16,US,EN,buy gym shoes,15010,998,2.29,15,1032.95
2026-02-05,US,EN,best marathon sneakers,6298,474,0.87,19,1264.8
2026-05-23,APAC,EN,耐磨网球鞋,16844,288,4.24,1,94.12
2026-02-08,APAC,JP,耐磨网球鞋,12224,194,4.26,1,107.98
2026-02-07,US,EN,best marathon sneakers,2987,197,3.6,1,69.45
2026-02-05,US,EN,running shoes online,2842,117,7.22,0,0.0
2026-04-25,US,EN,running shoes online,12843,384,2.51,5,569.88
2026-01-02,APAC,ZH,cross-border sports sneakers,11550,491,12.65,1,68.86
2026-01-15,APAC,JP,東京 マラソン 靴,14476,266,9.2,0,0.0
2026-03-25,APAC,JP,cross-border sports sneakers,7906,183,7.4,0,0.0
2026-02-24,US,EN,affordable athletic footwear,5063,206,2.56,4,216.68
2026-03-18,US,EN,running shoes online,6745,351,1.08,7,651.61
2026-01-25,US,EN,running shoes online,15668,823,1.28,15,1301.4
2026-01-14,APAC,ZH,cross-border sports sneakers,2846,85,1.71,0,0.0
2026-05-17,US,EN,best marathon sneakers,17943,647,4.29,7,595.0
2026-06-26,US,EN,running shoes online,2411,81,2.91,1,67.13
2026-04-28,APAC,ZH,耐磨网球鞋,12407,594,4.05,4,337.45
2026-06-12,APAC,EN,跑步鞋推荐2026,9125,333,1.29,5,456.75
2026-01-05,APAC,ZH,ランニングシューズ 評価,3235,130,3.86,0,0.0
2026-04-11,APAC,ZH,ランニングシューズ 評価,4303,184,4.11,0,0.0
2026-05-25,APAC,JP,cross-border sports sneakers,8826,359,12.52,0,0.0
2026-03-10,US,EN,affordable athletic footwear,1727,63,0.88,2,158.49
2026-02-23,US,EN,best marathon sneakers,3183,125,1.2,2,201.35
2026-06-24,APAC,ZH,跑步鞋推荐2026,12322,417,6.53,1,115.91
2026-06-26,US,EN,best marathon sneakers,10862,751,1.92,18,1497.62
2026-03-15,APAC,JP,東京 マラソン 靴,3543,96,1.43,1,79.01
2026-03-03,APAC,EN,東京 マラソン 靴,16351,247,3.73,1,106.65
2026-05-31,US,EN,affordable athletic footwear,16743,443,2.75,6,655.4
2026-04-03,US,EN,best marathon sneakers,9912,330,2.46,4,373.58
2026-01-16,US,EN,best marathon sneakers,18433,1300,5.26,14,901.73
2026-05-15,APAC,ZH,跑步鞋推荐2026,2028,82,8.46,0,0.0
2026-02-12,US,EN,best marathon sneakers,17184,1308,2.22,22,1778.89
2026-06-21,US,EN,running shoes online,5177,124,2.73,2,160.45
2026-05-17,APAC,EN,東京 マラソン 靴,2247,89,8.77,0,0.0
2026-03-12,US,EN,buy gym shoes,12904,1003,1.07,34,2993.8
2026-03-21,APAC,ZH,跑步鞋推荐2026,14957,323,4.05,1,78.46
2026-05-18,APAC,JP,東京 マラソン 靴,16748,782,9.5,1,81.29
2026-05-07,APAC,JP,cross-border sports sneakers,579,15,3.0,0,0.0
2026-05-04,US,EN,discount sports shoes,12781,398,0.63,13,1074.61
2026-05-13,US,EN,buy gym shoes,18326,471,1.53,12,1153.27
2026-02-20,US,EN,discount sports shoes,19550,540,2.18,12,1206.48
2026-01-07,APAC,JP,ランニングシューズ 評価,18374,365,3.7,2,170.0
2026-01-22,US,EN,best marathon sneakers,14121,1113,0.84,32,3034.29
2026-01-24,US,EN,affordable athletic footwear,3663,221,0.55,7,708.47
2026-05-06,APAC,ZH,ランニングシューズ 評価,13008,410,3.68,2,168.7
2026-04-14,APAC,JP,耐磨网球鞋,11552,176,5.29,0,0.0
2026-02-11,APAC,JP,cross-border sports sneakers,15774,553,8.53,1,98.14
2026-05-30,US,EN,running shoes online,5085,299,2.45,6,583.39
2026-06-12,APAC,EN,耐磨网球鞋,16009,344,12.08,0,0.0
2026-04-26,US,EN,affordable athletic footwear,3720,96,1.55,2,206.1
2026-05-11,US,EN,best marathon sneakers,8234,217,0.82,9,765.0
2026-04-21,US,EN,affordable athletic footwear,10212,572,1.85,11,713.49
2026-04-16,US,EN,buy gym shoes,4358,129,3.65,2,175.08
2026-01-19,US,EN,discount sports shoes,7593,460,1.9,8,429.12
2026-06-19,US,EN,buy gym shoes,12286,389,4.03,4,321.83
2026-06-23,APAC,EN,東京 マラソン 靴,3593,114,3.52,0,0.0
2026-03-13,US,EN,running shoes online,2879,62,0.61,2,141.0
2026-05-05,US,EN,discount sports shoes,19863,1503,1.0,32,3443.34
2026-05-28,US,EN,best marathon sneakers,12943,363,2.84,4,332.39
2026-02-02,US,EN,best marathon sneakers,13272,482,1.31,14,1249.12
2026-05-14,US,EN,buy gym shoes,13452,541,0.86,20,1763.66
2026-01-15,APAC,ZH,cross-border sports sneakers,1583,72,7.25,0,0.0
2026-03-10,US,EN,running shoes online,6800,295,1.73,4,342.86
2026-03-31,US,EN,running shoes online,11718,346,1.31,8,613.45
2026-01-31,APAC,ZH,跑步鞋推荐2026,2218,75,3.18,0,0.0
2026-01-06,US,EN,running shoes online,9012,683,5.05,6,580.38
2026-05-09,US,EN,best marathon sneakers,14670,892,0.55,41,3250.87
2026-05-27,US,EN,running shoes online,5754,231,0.52,8,663.28
2026-01-15,APAC,JP,ランニングシューズ 評価,17429,794,4.98,3,203.05
2026-02-03,APAC,ZH,ランニングシューズ 評価,3292,64,9.78,0,0.0
2026-03-24,US,EN,running shoes online,1680,114,2.85,1,63.24
2026-06-26,US,EN,buy gym shoes,2045,106,7.2,0,0.0
2026-03-23,APAC,ZH,跑步鞋推荐2026,13276,467,1.53,6,457.78
2026-06-23,APAC,ZH,耐磨网球鞋,12258,296,8.92,0,0.0
2026-02-20,US,EN,best marathon sneakers,11403,331,2.58,6,403.35
2026-01-11,US,EN,discount sports shoes,6980,386,1.05,12,1020.0
2026-01-04,US,EN,buy gym shoes,4839,278,1.7,7,637.34
2026-03-23,US,EN,running shoes online,12887,657,0.59,31,2511.38
2026-02-10,US,EN,best marathon sneakers,4605,287,1.56,7,595.0
2026-01-01,US,EN,best marathon sneakers,8890,568,3.41,7,575.56
2026-01-09,US,EN,affordable athletic footwear,17216,1247,1.85,25,1984.99
2026-06-16,US,EN,affordable athletic footwear,6204,445,1.18,12,1209.94
2026-03-06,APAC,ZH,ランニングシューズ 評価,8207,191,6.45,0,0.0
2026-04-26,US,EN,affordable athletic footwear,4136,91,1.38,2,228.64
2026-01-17,APAC,ZH,cross-border sports sneakers,14937,361,9.98,0,0.0
2026-03-08,US,EN,best marathon sneakers,18289,784,4.48,10,918.31
2026-03-28,US,EN,running shoes online,15594,864,3.83,9,1137.8
2026-01-01,APAC,JP,cross-border sports sneakers,4070,115,1.68,1,79.04
2026-06-01,US,EN,running shoes online,8492,362,0.83,8,651.4
2026-05-02,US,EN,affordable athletic footwear,11149,797,1.81,12,495.01
2026-05-28,APAC,EN,ランニングシューズ 評価,6521,303,2.53,2,201.85
2026-05-28,APAC,JP,cross-border sports sneakers,16518,590,1.65,5,438.84
2026-05-04,APAC,EN,跑步鞋推荐2026,13919,271,5.24,1,76.0
2026-03-22,APAC,JP,cross-border sports sneakers,2492,55,5.71,0,0.0
2026-03-26,US,EN,best marathon sneakers,893,39,1.76,0,0.0
2026-06-17,APAC,EN,東京 マラソン 靴,2977,124,3.72,0,0.0
2026-06-07,APAC,ZH,ランニングシューズ 評価,7744,209,6.06,0,0.0
2026-05-31,US,EN,affordable athletic footwear,10666,703,2.04,15,1187.59
2026-01-23,US,EN,best marathon sneakers,7232,403,0.73,16,1515.02
2026-04-30,APAC,EN,耐磨网球鞋,1779,60,4.62,0,0.0
2026-02-25,US,EN,affordable athletic footwear,12703,888,1.98,15,1527.1
2026-02-16,US,EN,discount sports shoes,5628,206,3.74,3,216.1
2026-05-25,APAC,EN,東京 マラソン 靴,5071,157,1.2,2,197.36
2026-01-02,APAC,ZH,跑步鞋推荐2026,6376,109,12.29,0,0.0
2026-04-16,APAC,ZH,東京 マラソン 靴,18804,888,1.56,10,796.42
2026-02-02,US,EN,running shoes online,18088,1413,0.55,39,3365.11
2026-04-18,APAC,ZH,cross-border sports sneakers,2218,59,7.8,0,0.0
2026-01-15,US,EN,discount sports shoes,18993,1145,2.87,19,1720.32
2026-02-01,APAC,JP,跑步鞋推荐2026,17814,339,3.47,2,214.92
2026-04-16,US,EN,running shoes online,12140,479,3.0,7,681.85
2026-06-11,US,EN,buy gym shoes,19974,1446,1.07,39,3086.76
2026-01-31,APAC,EN,ランニングシューズ 評価,4396,204,2.58,1,87.71
2026-01-15,US,EN,affordable athletic footwear,6194,428,0.5,18,1192.85
2026-05-28,US,EN,running shoes online,17343,1179,2.33,23,2581.07
2026-04-16,US,EN,discount sports shoes,5941,221,3.66,2,153.77
2026-01-31,APAC,EN,東京 マラソン 靴,11739,419,2.13,5,561.3
2026-01-02,US,EN,buy gym shoes,17253,1036,0.87,40,3454.32
2026-01-13,US,EN,running shoes online,13919,418,0.77,10,1006.91
2026-04-06,US,EN,discount sports shoes,1906,139,0.86,3,249.75
2026-04-23,US,EN,best marathon sneakers,12107,478,0.66,12,1242.97
2026-05-24,US,EN,running shoes online,3427,153,1.22,4,360.0
2026-01-15,APAC,JP,耐磨网球鞋,9573,398,5.28,2,181.07
2026-01-25,APAC,ZH,跑步鞋推荐2026,15849,657,2.81,4,296.79
2026-03-17,US,EN,discount sports shoes,11238,747,4.06,9,807.3
2026-01-28,US,EN,affordable athletic footwear,15068,659,0.72,16,831.22
2026-04-15,US,EN,running shoes online,17440,1219,0.98,32,2620.74
2026-01-12,APAC,JP,東京 マラソン 靴,10819,481,6.15,1,75.49
2026-05-01,APAC,JP,ランニングシューズ 評価,2613,90,7.66,0,0.0
2026-04-23,APAC,ZH,cross-border sports sneakers,14931,374,1.34,5,479.51
2026-05-24,APAC,ZH,跑步鞋推荐2026,17492,322,1.28,4,314.68
2026-03-15,US,EN,affordable athletic footwear,9823,653,4.62,6,521.78
2026-05-18,US,EN,running shoes online,8435,657,1.14,20,1800.14
2026-04-01,APAC,EN,耐磨网球鞋,5282,258,10.67,0,0.0
2026-02-21,APAC,ZH,耐磨网球鞋,6815,334,5.02,1,73.97
2026-01-30,US,EN,affordable athletic footwear,16765,877,2.23,11,1406.44
2026-04-07,US,EN,best marathon sneakers,3868,214,0.89,5,468.15
2026-01-16,US,EN,discount sports shoes,5971,224,0.91,6,591.94
2026-05-18,APAC,ZH,東京 マラソン 靴,5461,121,9.2,0,0.0
2026-05-23,APAC,EN,耐磨网球鞋,17065,389,5.35,1,76.09
2026-01-26,APAC,JP,耐磨网球鞋,19805,724,11.04,2,170.3
2026-01-15,APAC,JP,跑步鞋推荐2026,1838,91,4.14,0,0.0
2026-05-14,US,EN,affordable athletic footwear,837,54,4.18,0,0.0
2026-04-19,US,EN,best marathon sneakers,10478,783,1.69,21,1939.06
2026-05-09,US,EN,discount sports shoes,19545,425,1.32,11,996.32
2026-04-24,US,EN,running shoes online,6616,171,0.5,5,396.3
2026-03-28,US,EN,running shoes online,9018,290,2.86,4,229.71
2026-06-12,US,EN,affordable athletic footwear,13749,371,1.3,10,997.38
2026-05-04,US,EN,affordable athletic footwear,10139,771,1.9,14,1136.81
2026-04-17,US,EN,affordable athletic footwear,17214,1190,2.68,20,1220.94
2026-03-30,US,EN,buy gym shoes,16309,1136,3.17,18,1779.26
2026-05-09,US,EN,best marathon sneakers,16387,907,0.9,36,2105.43
2026-03-30,APAC,JP,東京 マラソン 靴,4754,228,3.69,1,84.48
2026-02-07,US,EN,affordable athletic footwear,17311,829,1.97,15,1275.0
2026-02-10,APAC,ZH,跑步鞋推荐2026,15602,459,1.23,5,445.98
2026-05-20,APAC,JP,耐磨网球鞋,3320,52,6.8,0,0.0
2026-05-18,US,EN,affordable athletic footwear,13376,732,1.35,18,1333.44
2026-06-04,APAC,JP,跑步鞋推荐2026,13409,599,1.88,6,557.05
2026-06-16,US,EN,running shoes online,7578,597,0.99,15,721.77
2026-03-11,APAC,JP,cross-border sports sneakers,7154,204,2.22,2,221.31
2026-02-14,US,EN,running shoes online,18169,552,1.34,17,1638.11
